latitude,longitude,historic,start_date,ref:mhs,wikidata,name,heritage,mhs:inscription_date,wikipedia,left,right,top,bottom
47.900527,1.903448,building,,PA00098971,Q22949459,"Maison dite d'Agnès Sorel ou Hôtel Euverte-Hatte, actuellement Centre Charles Péguy",2,1862 ,,1.902723,1.9041730000000001,47.900957,47.900096999999995
47.9012,1.9089,building,,PA00098970,Q22949458,,3,1940-02-19 ,,1.908175,1.9096250000000001,47.901630000000004,47.90077
47.901703,1.904036,building,C18,PA00098955,Q22949440,,3,1928-07-20 ,,1.903311,1.9047610000000001,47.902133,47.901272999999996
47.901714,1.903725,building,,PA00098954,Q22949439,,3,1928-07-20 ,,1.9029999999999998,1.90445,47.902144,47.901284
47.905479,1.903851,building,C17,PA00098895,Q22944458,,3,1925-12-11 ,,1.9031259999999999,1.904576,47.905909,47.905049
47.9003,1.902,,C17,PA00098845,Q15958305,Restes de l'église Saint-Paul,,,fr:Église Saint-Paul d'Orléans,1.9012749999999998,1.902725,47.90073,47.89987
47.9011,1.9041,building,,PA00098949,Q22949429,,3,1928-07-20 ,,1.9033749999999998,1.904825,47.90153,47.90067
47.902043,1.903971,building,,PA00098960,Q22949447,,3,1928-07-20 ,,1.903246,1.9046960000000002,47.902473,47.901613
44.386,0.6887,place_of_worship,christian,PA00132752,Q3584860,Église Saint-Etienne du Mail,,,fr:Église Saint-Étienne du Mail,0.687975,0.689425,44.386430000000004,44.38557
44.13393,0.34178,,C,PA00084196,Q20127616,Mosaïques et ruines romaines,2,1840 ,fr:Ruines romaines de Nérac,0.341055,0.34250499999999995,44.13436,44.1335
44.5382,1.0143,castle,C13,PA00084226,Q2206135,Château de Bonaguil,,,fr:Château de Bonaguil,1.013575,1.015025,44.538630000000005,44.53777
44.428382,0.995416,castle,manor,PA47000020,Q22979388,Manoir de la Gabertie,3,1996-10-28 ,,0.994691,0.9961409999999999,44.428812,44.427952
44.234576,0.329493,,,PA47000062,Q22979420,Pont-canal sur la Baïse,,,fr:Pont-canal sur la Baïse,0.328768,0.33021799999999996,44.235006,44.234145999999996
44.431579,1.018496,castle,C16,PA47000019,Q20971014,Château du Trichot,3,1996-12-19 ,fr:Château du Trichot,1.017771,1.0192210000000002,44.432009,44.431149
44.488697,0.599881,marketplace,yes,PA00084287,Q20083817,Halle,3,1990-05-30 ,fr:Halle de Saint-Pastour,0.599156,0.600606,44.489127,44.488267
44.283623,0.506803,building,C16,PA47000075,Q20127578,Maison dite  Maison du Goulet ,3,2008-02-15 ,fr:Maison du Goulet,0.506078,0.507528,44.284053,44.283193
44.501089,0.496343,building,,PA00084293,Q22920531,Maison à empilage de poutres d'Esquirol,3,1991-02-19 ,fr:Maisons à empilage du Nord-Agenais,0.495618,0.49706799999999995,44.501519,44.500659
44.4119,0.5881,,C20,PA47000081,Q18736683,Camp du Moulin du Lot,3,2012-06-29 ,fr:Camp du Moulin du Lot,0.587375,0.5888249999999999,44.412330000000004,44.41147
44.386592,0.305571,,C18,PA47000053,Q22979405,"Ancienne manufacture de tabac Laperche, dite Domaine de Saint-Germain",3,2001-04-19 ,,0.304846,0.30629599999999996,44.387022,44.386162
44.399441,0.832311,tower,yes,PA00084204,Q20083779,Tour d'Escoute,3,1964-01-10 ,fr:Tour d'Escoute,0.831586,0.833036,44.399871000000005,44.399011
44.644006,0.713747,building,C16,PA00084292,Q22920530,Maison à empilage de poutres de Peyregras,2,1996-01-25 ,fr:Maisons à empilage du Nord-Agenais,0.713022,0.714472,44.644436,44.643575999999996
44.442903,0.859342,,,PA47000021,Q22979392,Grotte paléolithique de Cassegros,3,1996-10-04 ,,0.8586170000000001,0.860067,44.443333,44.442473
44.417276,0.721643,,C19,PA47000023,Q2945297,Centre de détention d'Eysses,3,1996-04-29 ,fr:Centre de détention d'Eysses,0.7209180000000001,0.722368,44.417706,44.416846
44.400152,0.995132,building,C13,PA00084257,Q22920519,Maison médiévale,,,,0.994407,0.995857,44.400582,44.399722
44.588248,1.016298,wayside_cross,C15,PA00084248,Q17487910,"Croix de chemin, en fer forgé",2,1910-09-20 ,fr:Croix de chemin de Sauveterre-la-Lémance,1.0155729999999998,1.017023,44.588678,44.587818
44.13684,0.341752,,C15,PA00084200,Q15953040,Vieux Pont sur la Baïse,2,1988-11-14 ,fr:Pont-vieux de Nérac,0.341027,0.342477,44.13727,44.13641
44.207862,0.893143,,C15,PA00084235,Q17484080,Ancienne abbaye,,,fr:Abbaye de Saint-Maurin,0.892418,0.893868,44.208292,44.207432
44.406845,0.705072,building,C15,PA00084272,Q22920526,,3,1951-07-19 ,,0.7043470000000001,0.705797,44.407275,44.406414999999996
44.4885,0.599935,building,C15,PA00084288,Q20083794,Immeuble dit manoir Cabirol,3,1990-05-30 ,fr:Manoir Cabirol,0.59921,0.60066,44.48893,44.48807
44.085552,0.126649,yes,C12,PA00084253,Q22920517,Chapelle de Saint-Pau,2,1995-02-03 ,,0.125924,0.12737400000000001,44.085982,44.085122
44.2078,0.6053,,,PA47000061,Q2289662,Pont-canal d'Agen sur la Garonne,,,fr:Pont-canal d'Agen,0.604575,0.6060249999999999,44.20823,44.20737
44.30984908,0.31736957,castle,C16,PA47000097,,Château de Longuetille,3,2015-06-11 ,,0.31664457,0.31809456999999997,44.31027908,44.30941908
44.488751,0.598994,yes,C13,PA00084285,Q20127503,Ruines de l'ancien château,3,1990-05-30 ,fr:Château de Saint-Pastour,0.598269,0.599719,44.489181,44.488321
44.5911,1.0193,castle,C13,PA00084247,Q1876458,Château de Sauveterre,2,2003-09-17 ,fr:Château des Rois ducs,1.018575,1.0200250000000002,44.59153,44.590669999999996
44.08977,0.12682,castle,C15,PA00084254,Q22920518,Château de Saint-Pau,3,1988-02-01 ,,0.12609499999999998,0.127545,44.0902,44.08934
44.65116,0.730752,building,C16,PA00084294,Q22920533,Maison à empilage de poutres de Lonzaygues,2,1998-01-26 ,fr:Maisons à empilage du Nord-Agenais,0.730027,0.7314769999999999,44.65159,44.650729999999996
44.250098,0.395669,,C13,PA00084208,Q17486794,Ancienne église du Temple,2,1908-09-26 ,fr:Église Saint-Vincent-du-Temple de Port-Sainte-Marie,0.394944,0.39639399999999997,44.250528,44.249668
44.121684,0.294319,bridge,,PA00084199,Q22920504,Pont de Tauziète sur l'Osse (également sur commune d'Andiran),3,1987-07-02 ,fr:Pont de Tauziète,0.293594,0.295044,44.122114,44.121254
44.48536945,0.0853744,castle,C18,PA00084161,Q18736754,,3,1986-08-29 ,fr:Château de Marcellus,0.0846494,0.0860994,44.48579945,44.48493945
44.532826,0.76849,building,C14,PA00084178,Q20083800,Maison dite du Prince Noir,3,1951-02-16 ,fr:Maison du Prince Noir (Monflanquin),0.767765,0.769215,44.533256,44.532396
44.437426,0.840213,castle,C16,PA00084261,Q22920520,Château Les Roques,3,1982-12-06 ,,0.839488,0.840938,44.437856000000004,44.436996
44.406952,0.704997,building,C14,PA00084271,Q22920524,Maison dite L'ancienne Viguerie,3,1950-06-20 ,,0.704272,0.705722,44.407382,44.406521999999995
44.500531,0.160289,yes,C17,PA00084162,Q20006291,Chapelle Saint-Benoît,2,2005-04-19 ,fr:Chapelle Saint-Benoît de Marmande,0.15956399999999998,0.161014,44.500961000000004,44.500101
44.576271,0.971574,,,PA00084227,Q17486789,Restes de l'église Saint-Front,2,1914-09-22 ,fr:Église Saint-Front de Saint-Front-sur-Lémance,0.9708490000000001,0.972299,44.576701,44.575841
44.187139,0.795962,building,C18,PA00084216,Q22920511,Maison du 18e siècle,3,1951-02-23 ,,0.795237,0.7966869999999999,44.187569,44.186709
44.399447,0.765093,castle,C17,PA47000099,,Château de Rogé,3,2016-02-10 ,,0.764368,0.765818,44.399877000000004,44.399017
44.559901,0.75627,yes,C 9,PA00084180,Q22920500,Ruines romaines enterrées,2,1875 ,,0.755545,0.756995,44.560331000000005,44.559471
44.15641978,0.84436742,place_of_worship,christian,PA47000098,,Église Sainte-Croix,3,2015-06-11 ,,0.84364242,0.84509242,44.15684978,44.15598978
44.598046,1.023622,,,PA00084250,Q16639191,Gisement préhistorique du Martinet,2,1932-02-20 ,fr:Gisement préhistorique du Martinet,1.022897,1.0243470000000001,44.598476,44.597615999999995
44.491347,0.629922,yes,C12,PA00084237,Q20064963,Chapelle d'Aiguevives,3,1950-06-20 ,fr:Église Saint-Jean d'Aygues Vives,0.629197,0.630647,44.491777,44.490916999999996
44.59041872,1.01314168,,C20,PA47000095,Q20724036,Monument aux morts de la guerre 1914-1918,3,2014-10-21 ,fr:Monument aux morts de Sauveterre-la-Lémance,1.0124166799999998,1.01386668,44.590848720000004,44.58998872
44.380132,0.731138,castle,C13,PA47000048,Q22979399,Château de la Sylvestrie,3,2000-06-30 ,,0.730413,0.7318629999999999,44.380562000000005,44.379702
44.578686,0.991838,,C19,PA00084229,Q17628450,Forge du Moulinet,3,1975-10-29 ,fr:Forge du Moulinet,0.991113,0.992563,44.579116,44.578255999999996
44.532596,0.767793,building,C14,PA00084179,Q22920499,Maison à cornières,3,1951-02-16 ,,0.767068,0.7685179999999999,44.533026,44.532166
44.575284,0.512838,building,C15,PA00084295,Q22920534,Maison à empilage de poutres du Buzard,3,1991-02-14 ,fr:Maisons à empilage du Nord-Agenais,0.512113,0.513563,44.575714000000005,44.574854
44.39591398,1.0269102,,,PA00084165,Q21007917,Trois alignements et deux tumuli,3,1952-04-17 ,fr:Nécropole mégalithique du Bosc,1.0261852,1.0276352000000002,44.396343980000005,44.39548398
44.488389,0.599171,,C13,PA00084286,Q22920527,Ancienne Enceinte,3,1990-05-30 ,,0.598446,0.599896,44.488819,44.487959
44.459772,0.708779,castle,C17,PA47000072,Q18628756,Château Saint-Sulpice,3,2007-10-04 ,fr:Château de Saint-Sulpice,0.7080540000000001,0.709504,44.460202,44.459342
44.518576,3.499467,building,C18,PA00103867,Q22954249,,3,1950-04-17 ,,3.498742,3.500192,44.519006000000005,44.518146
44.51747,3.499824,,C17,PA00103858,Q22954232,ancien couvent des Ursulines,3,1950-04-17 ,,3.4990989999999997,3.500549,44.517900000000004,44.51704
44.517149,3.499647,,,PA00103876,Q22954260,Niche avec statue et lanterne à huile,3,1945-07-12 ,,3.498922,3.500372,44.517579000000005,44.516719
44.539414,3.447266,building,,PA00135397,Q22976040,Maison forte de Bahours,3,1995-11-17 ,,3.446541,3.447991,44.539844,44.538984
44.518274,3.499861,,C17,PA48000019,Q22979469,Ancien hôtel dit maison Pons,3,2013-11-22 ,,3.499136,3.500586,44.518704,44.517844
44.5183,3.499199,,C17,PA00103882,Q3145940,Usine électrique,3,1946-08-19 ,fr:Hôtel de Ressouches,3.498474,3.499924,44.518730000000005,44.51787
44.517931,3.500433,lavoir,C18,PA00103866,Q22954247,Lavoir de la Calquière,3,1980-07-22 ,,3.499708,3.501158,44.518361,44.517500999999996
44.516988,3.499618,building,C17,PA00103869,Q22954252,,3,1946-06-12 ,,3.498893,3.500343,44.517418,44.516557999999996
44.51919444,3.499888889,,C19,PA00103880,Q22954264,"Ancien théâtre, actuellement cinéma le Trianon",3,1984-11-09 ,,3.499163889,3.5006138890000003,44.51962444,44.51876444
44.5165,3.4992,building,C17,PA00103873,Q22954257,,3,1946-06-12 ,,3.498475,3.499925,44.51693,44.51607
44.517409,3.499918,building,C18,PA00103871,Q22954255,,3,1946-06-12 ,,3.499193,3.500643,44.517839,44.516979
44.518951,3.49774,wayside_cross,C16,PA00103859,Q22954234,Croix en pierre,3,1926-07-13 ,,3.4970149999999998,3.498465,44.519381,44.518521
44.5183,3.4986,,C16,PA48000017,Q22979466,"Maison, ancien hôtel de Montesquieu",3,2012-05-22 ,,3.497875,3.4993250000000002,44.518730000000005,44.51787
44.517793,3.497797,building,C13,PA00103874,Q22954258,,3,1929-02-06 ,,3.4970719999999997,3.498522,44.518223,44.517362999999996
44.518101,3.500197,building,,PA00103865,Q22954245,,3,1985-12-09 ,,3.499472,3.500922,44.518531,44.517671
44.530374,3.525769,wayside_cross,C17,PA00103860,Q22954236,Croix de Sirvens,3,1926-07-13 ,,3.525044,3.526494,44.530804,44.529944
44.5174,3.4998,,,PA00103875,Q22954259,Niche en pierre et menuiserie,3,1945-07-12 ,,3.499075,3.500525,44.517830000000004,44.51697
44.51775,3.498055556,,C18,PA00103878,Q3146084,Préfecture,3,1946-03-21 ,fr:Hôtel de préfecture de la Lozère,3.497330556,3.4987805560000003,44.51818,44.51732
44.517113,3.499644,building,C14,PA00103870,Q22954254,,3,1946-01-21 ,,3.498919,3.500369,44.517543,44.516683
44.517518,3.500186,building,C18,PA00103868,Q22954251,,3,1946-04-05 ,,3.4994609999999997,3.500911,44.517948000000004,44.517088
44.518352,3.497963,building,,PA48000002,Q2845891,Immeuble dit ancienne synagogue,3,1996-05-30 ,fr:Ancienne synagogue de Mende,3.497238,3.498688,44.518782,44.517922
44.519773,3.49722,wayside_cross,C16,PA00103861,Q22954239,Croix en pierre,3,1926-07-13 ,,3.496495,3.497945,44.520203,44.519343
44.5195,3.4976,,C16,PA00103879,Q22954261,Anciens remparts,3,1979-06-18 ,,3.4968749999999997,3.498325,44.51993,44.51907
47.4689,-0.5519,,C11,PA00108873,Q3582596,Collégiale Saint-Martin (ancienne),2,1928-01-21 ,fr:Église Saint-Martin d'Angers,-0.5526249999999999,-0.551175,47.46933,47.468469999999996
47.24308,-0.09487,,,PA00109303,Q1235906,Allée couverte dite la Grande Pierre couverte,2,1889 ,fr:Dolmen de Bagneux,-0.095595,-0.09414499999999999,47.24351,47.24265
47.4507,-0.5876,monastery,C17,PA00108940,Q3001696,Prieuré de la Baumette (ancien),2,1946-05-06 ,fr:Couvent des Cordeliers d'Angers,-0.588325,-0.586875,47.45113,47.450269999999996
47.4822,-0.5591,,C19,PA00108896,Q2945753,Hospices d'Angers ou Hôpital Sainte-Marie,2,1930-09-23 ,fr:Centre hospitalier universitaire d'Angers,-0.559825,-0.5583750000000001,47.48263,47.48177
47.25876,-0.07479,place_of_worship,christian,PA00109321,Q3584108,Église Saint-Pierre,2,1862 ,fr:Église Saint-Pierre-du-Marais de Saumur,-0.075515,-0.07406499999999999,47.259190000000004,47.25833
47.4785,-0.5631,monastery,monastery,PA00108938,Q3001765,Monastère des Bénédictines du Calvaire,3,1964-02-14 ,fr:Couvent des bénédictines du Calvaire d'Angers,-0.563825,-0.5623750000000001,47.47893,47.478069999999995
47.4741,-0.5594,,C15,PA00109432,Q3001040,Ensemble appelé la Cour des Tourelles,3,1991-04-18 ,fr:Cour des Tourelles d'Angers,-0.560125,-0.558675,47.47453,47.47367
47.25807,-0.07675,building,C16,PA00109339,Q22962292,,3,1926-06-16 ,,-0.077475,-0.076025,47.2585,47.257639999999995
47.4748,-0.5632,building,C15,PA00108934,Q22962200,,3,1963-10-01 ,,-0.563925,-0.5624750000000001,47.47523,47.47437
47.2605,-0.102,archaeological_site,megalith,PA00109313,Q3034137,Dolmen du Bois-Briand,2,1914-04-18 ,fr:Dolmen du Bois-Briand,-0.102725,-0.10127499999999999,47.26093,47.26007
47.4602,-0.5277,,C19,PA49000076,Q22979478,Institution Mongazon,3,2008-09-18 ,fr:Institution Mongazon,-0.5284249999999999,-0.526975,47.46063,47.45977
47.25855,-0.07499,building,C15,PA00109337,Q22962289,,2,1963-08-13 ,,-0.075715,-0.074265,47.25898,47.25812
47.472,-0.5508,building,C17,PA00108885,Q22962126,Hôtel de Condé,3,1983-12-31 ,,-0.5515249999999999,-0.550075,47.47243,47.47157
47.4751,-0.576,,C13,PA00108862,Q1441016,Ancienne abbaye Saint-Nicolas,,,fr:Abbaye Saint-Nicolas d'Angers,-0.5767249999999999,-0.575275,47.47553,47.474669999999996
47.262873,-0.072295,place_of_worship,christian,PA00109322,Q22962259,Église de la Visitation,3,1969-07-19 ,,-0.07302,-0.07157,47.263303,47.262443
47.476,-0.5462,monastery,abbey,PA00108863,Q2820446,Abbaye Saint-Serge (ancienne),,,fr:Abbaye Saint-Serge d'Angers,-0.546925,-0.545475,47.47643,47.47557
47.4925,-0.5767,,C20,PA49000042,Q2990151,Bâtiment de la Compagnie française d'Aviation,3,2004-02-23 ,fr:Compagnie française d'aviation,-0.577425,-0.575975,47.49293,47.49207
47.4717,-0.5475,building,C19,PA00108895,Q22962130,Hôtel Tissier de la Motte,3,1975-10-29 ,,-0.548225,-0.546775,47.47213,47.47127
47.4693,-0.5547,,,PA00108870,Q17522387,Temple (ancienne chapelle saint-Eloi),3,1969-10-22 ,fr:Temple protestant d'Angers,-0.555425,-0.553975,47.46973,47.468869999999995
47.26088,-0.08584,,C18,PA00109304,Q15953490,"Ecole de Cavalerie de Saumur, quartier Chardonnet",,,fr:École de cavalerie de Saumur (caserne),-0.086565,-0.085115,47.26131,47.26045
47.25825,-0.07347,building,C16,PA00109330,Q22962266,Maison dite des Anges,3,1926-06-18 ,,-0.074195,-0.07274499999999999,47.25868,47.257819999999995
47.24802,-0.04673,castle,C17,PA00109308,Q2968473,Château de Beaulieu,3,1987-02-10 ,fr:Château de Beaulieu (Saumur),-0.047455,-0.046005000000000004,47.24845,47.247589999999995
47.24206,-0.08958,castle,C13,PA00109311,Q2971846,Château du Vieux Bagneux,3,1970-05-19 ,fr:Château du Vieux Bagneux,-0.09030500000000001,-0.088855,47.242490000000004,47.24163
47.47042,-0.5541,building,C15,PA00108927,Q3279136,Maison d'Adam et Eve ou de l'Arbre de Vie,2,1922-09-28 ,,-0.554825,-0.5533750000000001,47.47085,47.469989999999996
47.4747,-0.5412,building,C19,PA49000008,Q22979472,Maison d'arrêt du Pré Pigeon,3,1997-01-14 ,fr:Maison d'arrêt d'Angers,-0.541925,-0.540475,47.47513,47.47427
47.26145,-0.08042,yes,C14,PA00109305,Q22962250,Chapelle du 14e siècle dite Lanterne des morts,2,1922-09-20 ,,-0.08114500000000001,-0.079695,47.261880000000005,47.26102
47.469,-0.555,,C15,PA00108909,Q3257973,Logis Barrault,,,fr:Logis Barrault,-0.555725,-0.5542750000000001,47.46943,47.46857
47.260923,-0.076502,,C19,PA49000088,Q22979485,Théâtre,3,2012-02-21 ,,-0.077227,-0.075777,47.261353,47.260493
47.25686,-0.07777,tower,yes,PA00109343,Q22962296,Tour du Bourg,2,1972-06-28 ,,-0.07849500000000001,-0.077045,47.257290000000005,47.25643
47.477,-0.5641,monastery,convent,PA00108875,Q3001774,Couvent du Carmel,2,1963-02-18 ,fr:Couvent du Carmel d'Angers,-0.564825,-0.5633750000000001,47.47743,47.476569999999995
47.26176,-0.07942,place_of_worship,christian,PA00109315,Q22962255,Église Saint-Nicolas,3,1968-09-20 ,,-0.08014500000000001,-0.078695,47.262190000000004,47.26133
47.4708,-0.5437,castle,palace,PA00108939,Q3360997,Palais de Justice,3,1975-10-29 ,fr:Palais de justice d'Angers,-0.5444249999999999,-0.542975,47.47123,47.470369999999996
47.4697,-0.5542,,C16,PA00108865,Q22962120,Auberge de la Tête Noire,3,1931-04-17 ,,-0.554925,-0.553475,47.470130000000005,47.46927
47.4761,-0.547,,C19,PA49000025,Q2820446,"Ancien grand séminaire Saint-Serge, aujourd'hui lycée Joachim-du-Bellay",3,2000-07-17 ,fr:Lycée Joachim-du-Bellay,-0.547725,-0.5462750000000001,47.476530000000004,47.47567
47.25805,-0.07104,building,C18,PA00109328,Q22962265,Hôtel Jamet,2,1975-02-18 ,,-0.07176500000000001,-0.070315,47.25848,47.257619999999996
47.4813,-0.567,yes,C12,PA00109445,Q3271952,Chapelle Saint-Lazare (ancienne),3,1992-05-13 ,fr:Léproserie Saint-Lazare d'Angers,-0.5677249999999999,-0.566275,47.48173,47.480869999999996
47.4769,-0.5764,yes,C19,PA00109446,Q2957491,Chapelle funéraire de la famille Thouin,3,1992-04-08 ,fr:Chapelle funéraire de la famille Thouin,-0.577125,-0.575675,47.47733,47.47647
47.4691,-0.5563,monastery,abbey,PA00108864,Q2820489,Abbaye Toussaint (ancienne),,,fr:Abbaye Toussaint d'Angers,-0.557025,-0.555575,47.46953,47.468669999999996
47.27088,-0.07026,wayside_cross,C15,PA00109312,Q22962252,Croix dite Croix Bourdon,3,1974-04-10 ,,-0.070985,-0.069535,47.27131,47.27045
47.4693,-0.5543,building,,PA00108908,Q22962141,,3,1947-09-15 ,,-0.555025,-0.553575,47.46973,47.468869999999995
47.4748,-0.5612,building,,PA00108897,Q22962131,,2,1921-09-24 ,,-0.561925,-0.5604750000000001,47.47523,47.47437
47.4685,-0.55,building,C19,PA00132705,Q3145425,Hôtel Bessonneau,3,1994-07-21 ,fr:Hôtel Bessonneau,-0.550725,-0.5492750000000001,47.46893,47.46807
47.25344,-0.06409,building,C16,PA00109331,Q22962267,Maisons de la Fontaine,3,1964-11-10 ,,-0.064815,-0.06336499999999999,47.25387,47.253009999999996
47.4765,-0.5616,building,C15,PA00108884,Q15950534,Hôtel d'Andigné,3,1980-03-25 ,fr:Hôtel d'Andigné,-0.562325,-0.560875,47.47693,47.47607
47.4681,-0.5532,,C12,PA00108861,Q334135,"Ancienne abbaye Saint-Aubin, actuelle préfecture",,,fr:Abbaye Saint-Aubin d'Angers,-0.553925,-0.552475,47.46853,47.46767
47.22696,-0.03102,castle,manor,PA00109340,Q22962293,Manoir de Fourneux,3,1971-10-22 ,,-0.031744999999999995,-0.030295,47.22739,47.22653
47.4698,-0.5545,,C15,PA00108894,Q3145985,Ancien hôtel de Thévalle,,,fr:Hôtel de Thévalle,-0.555225,-0.553775,47.47023,47.46937
47.26598,-0.05635,castle,C18,PA00109309,Q2968662,Château de Briacé à Saint-Lambert-des-Levées,3,2012-09-18 ,fr:Château de Briacé,-0.057075,-0.055624999999999994,47.26641,47.26555
47.2608,-0.07796,building,C18,PA00109325,Q22962262,Hôtel Blancher,3,1963-10-01 ,,-0.078685,-0.077235,47.261230000000005,47.26037
47.25843,-0.07469,building,,PA00109336,Q22962288,,3,1928-09-08 ,,-0.07541500000000001,-0.073965,47.25886,47.257999999999996
47.24113,-0.09413,archaeological_site,megalith,PA00109342,Q22962295,Menhir dit La Pierre Longue,2,1889 ,,-0.09485500000000001,-0.093405,47.24156,47.2407
47.4778,-0.5592,,,PA00108882,Q3116483,Greniers Saint-Jean,2,1914-04-18 ,fr:Greniers Saint-Jean d'Angers,-0.559925,-0.558475,47.47823,47.47737
47.25916,-0.07329,,C19,PA00109326,Q22962263,Hotel du Commandement (ancien),3,1969-07-11 ,,-0.074015,-0.07256499999999999,47.25959,47.25873
47.4767,-0.5626,monastery,convent,PA00108874,Q3001658,Couvent des Augustins (ancien),3,1978-12-19 ,fr:Couvent des Augustins d'Angers,-0.563325,-0.561875,47.47713,47.47627
47.25966,-0.07416,building,C19,PA00109324,Q22962261,Hôtel du Belvédère,3,1969-05-21 ,,-0.07488500000000001,-0.073435,47.26009,47.259229999999995
47.4737,-0.5463,building,C19,PA00135543,Q13387940,"Hôtel Demarie, actuellement musée d'histoire naturelle",3,1995-08-28 ,fr:Muséum d'histoire naturelle d'Angers,-0.547025,-0.545575,47.47413,47.47327
47.4865,-0.5309,castle,manor,PA00108936,Q22962202,Manoir du Grand Nozay,3,1964-06-01 ,,-0.531625,-0.5301750000000001,47.48693,47.48607
47.23822,-0.0228,castle,C15,PA00109310,Q2970062,Château de Morains,3,1965-09-08 ,fr:Château de Morains,-0.023525,-0.022075,47.23865,47.23779
47.472,-0.552,building,C15,PA00108892,Q2403516,Hôtel Pincé,2,1875 ,fr:Logis Pincé,-0.552725,-0.5512750000000001,47.47243,47.47157
47.4755,-0.5646,building,,PA00108891,Q22962129,Hôtel des Pénitents,2,1902-08-01 ,,-0.565325,-0.563875,47.47593,47.475069999999995
47.24543,-0.09832,archaeological_site,megalith,PA00109314,Q22962253,Dolmen dit La Petite Pierre Couverte,2,1889 ,,-0.09904500000000001,-0.097595,47.24586,47.245
47.25892,-0.07705,building,,PA00109334,Q22962283,Maison des Rois,3,1926-06-16 ,,-0.077775,-0.07632499999999999,47.259350000000005,47.25849
47.4693,-0.5544,building,,PA00108907,Q22962140,,3,1947-09-15 ,,-0.555125,-0.553675,47.46973,47.468869999999995
47.25827,-0.07194,tower,yes,PA00109345,Q22962298,Tour Papegault,2,1965-03-22 ,,-0.07266500000000001,-0.071215,47.258700000000005,47.25784
47.2243,-0.0468,castle,manor,PA00109341,Q22962294,Manoir de l'Oratoire de Chaintré,3,1980-04-02 ,,-0.047525,-0.046075000000000005,47.22473,47.22387
47.25777,-0.07797,citywalls,C14,PA00109323,Q22962260,Fortifications du front Ouest,2,1969-12-17 ,,-0.078695,-0.077245,47.2582,47.25734
49.64288,-1.8461,,C15,PA00110637,Q21500254,Ancien prieuré,3,1975-02-07 ,,-1.8468250000000002,-1.845375,49.64331,49.64245
48.635906,-1.509685,building,,PA00110488,Q22963307,Maison adossée aux remparts,2,1933-05-15 ,,-1.51041,-1.5089599999999999,48.636336,48.635476
48.63533,-1.510308,,,PA00110461,Q22963280,Ancienne auberge Saint-Pierre,2,1938-04-04 ,,-1.511033,-1.509583,48.635760000000005,48.6349
48.687904,-1.358692,building,C15,PA00110328,Q22963171,Maison à pans de bois,3,1970-12-07 ,fr:Maison des Trois Marchands,-1.359417,-1.357967,48.688334000000005,48.687474
48.686587,-1.366963,,C17,PA00110325,Q20744338,Ancienne abbaye de Moutons,,,fr:Abbaye Sainte-Anne de Moutons,-1.367688,-1.3662379999999998,48.687017000000004,48.686157
49.115414,-1.097753,,,PA00110586,Q22963396,Poterne,3,1937-10-22 ,,-1.098478,-1.097028,49.115844,49.114984
48.822244,-1.49627,monastery,,PA00110654,Q22963435,Prieuré de l'Oiselière,3,1989-11-27 ,fr:Prieuré de l'Oiselière,-1.496995,-1.495545,48.822674,48.821813999999996
48.791667,-1.465833,monastery,abbey,PA00110442,Q2820609,Abbaye de la Lucerne,,,fr:Abbaye de La Lucerne,-1.466558,-1.4651079999999999,48.792097,48.791236999999995
49.218757,-1.290188,,,PA00110324,Q22963167,Ancienne église,3,1973-07-11 ,fr:Église Saint-Martin d'Auxais,-1.290913,-1.2894629999999998,49.219187,49.218326999999995
48.77875,-1.560139,,C20,PA50000082,Q22979586,Colonie de vacances de la ville de Saint-Ouen,3,2012-12-09 ,,-1.560864,-1.5594139999999999,48.779180000000004,48.77832
49.428135,-1.191169,,C17,PA00110674,Q22963452,Ancienne redoute d'Audouville,3,1992-06-23 ,,-1.191894,-1.1904439999999998,49.428565,49.427704999999996
48.635525,-1.512943,,,PA00110466,Q21099768,Enceinte des Fanils,2,1875 ,fr:Enceinte des Fanils,-1.513668,-1.5122179999999998,48.635955,48.635095
48.635694,-1.509861,,C14,PA00110492,Q22963309,Ancienne Maison de l'Eperon,3,1928-03-01 ,,-1.510586,-1.5091359999999998,48.636124,48.635264
48.636093,-1.50979,building,,PA00110487,Q22963306,Maisons donnant sur la Grande-Rue et sur les remparts,3,1934-01-22 ,,-1.510515,-1.5090649999999999,48.636523000000004,48.635663
48.684306,-1.367222,yes,C11,PA00110326,Q21150955,Chapelle Saint-Georges-de-Bouillé,3,1937-05-14 ,fr:Portail de la chapelle Saint-Georges de Bouillé,-1.367947,-1.3664969999999999,48.684736,48.683876
49.04591,-1.44682,,C17,PA00110382,Q22963218,Ancienne Sous-Préfecture,3,1973-05-08 ,,-1.447545,-1.446095,49.04634,49.04548
49.518179,-1.311895,,,PA00110439,Q2956930,Ruines de la chapelle Saint-Michel,2,1862 ,fr:Chapelle Saint-Michel de Lestre,-1.3126200000000001,-1.31117,49.518609000000005,49.517749
48.635625,-1.51045,,,PA00110513,Q22963332,Propriété de l'Hermitage,2,1937-08-26 ,,-1.5111750000000002,-1.509725,48.636055,48.635194999999996
49.505652,-1.470349,building,C18,PA00110629,Q3145743,Hôtel de Beaumont,,,fr:Hôtel de Beaumont,-1.471074,-1.4696239999999998,49.506082,49.505221999999996
